#{"t_start": 1595253571.1360445, "env_id": "NovelGridworld-v0"}
r,l,t
46,5,887.90666
29,22,888.184499
49,2,888.213482
27,24,888.496322
36,15,888.675216
38,13,888.833125
40,11,888.964049
38,13,889.121979
35,16,889.311849
39,12,889.460763
40,11,889.594689
44,7,889.67665
29,22,889.939487
35,16,890.12538
31,20,890.364241
48,3,890.403221
49,2,890.426208
50,1,890.439199
39,12,890.586114
37,14,890.751019
31,20,890.989881
39,12,891.143796
43,8,891.241735
47,4,891.286712
38,13,891.441634
48,3,891.479611
47,4,891.531572
50,1,891.544564
50,1,891.559552
43,8,891.653501
46,5,891.714463
50,1,891.72646
48,3,891.763454
43,8,891.861391
25,26,892.161208
48,3,892.198186
49,2,892.223172
38,13,892.382079
40,11,892.513005
37,14,892.678907
40,11,892.811831
44,7,892.890786
45,6,892.966742
46,5,893.024708
42,9,893.139642
47,4,893.194611
41,10,893.314541
41,10,893.43747
46,5,893.497437
36,15,893.687328
46,5,893.745293
46,5,893.805258
42,9,893.918193
32,19,894.145065
47,4,894.192039
40,11,894.323958
33,18,894.556826
47,4,894.604798
45,6,894.676755
46,5,894.736721
42,9,894.848657
46,5,894.908624
47,4,894.956597
46,5,895.01656
46,5,895.077526
47,4,895.125498
49,2,895.148484
49,2,895.171474
49,2,895.194459
48,3,895.234436
39,12,895.385348
29,22,895.678179
47,4,895.729149
39,12,895.890056
45,6,895.967013
31,20,896.223864
45,6,896.304818
26,25,896.638626
48,3,896.677604
44,7,896.769549
37,14,896.952445
47,4,897.003414
42,9,897.126344
37,14,897.309239
50,1,897.322231
35,16,897.524117
39,12,897.668034
48,3,897.703014
45,6,897.774969
42,9,897.881908
42,9,897.993847
48,3,898.03284
50,1,898.045814
35,16,898.233717
46,5,898.291675
47,4,898.337647
50,1,898.350642
46,5,898.412602
44,7,898.501551
44,7,898.590499
42,9,898.697439
47,4,898.748411
41,10,898.864342
39,12,899.00428
45,6,899.075221
47,4,899.127208
31,20,899.372049
43,8,899.469993
46,5,899.529958
48,3,899.568937
40,11,899.698864
39,12,899.850777
45,6,899.927748
31,20,900.164593
43,8,900.258539
48,3,900.293518
48,3,900.330496
38,13,900.487406
41,10,900.604341
43,8,900.70828
49,2,900.734264
21,30,901.097057
36,15,901.273952
50,1,901.285946
36,15,901.461844
42,9,901.57578
48,3,901.610759
49,2,901.639741
22,29,901.985561
36,15,902.166438
35,16,902.352335
41,10,902.481257
43,8,902.581202
49,2,902.606189
49,2,902.630174
49,2,902.65416
38,13,902.808071
47,4,902.856041
43,8,902.959981
47,4,903.008954
30,21,903.252812
43,8,903.342761
28,23,903.619601
46,5,903.677568
44,7,903.767515
46,5,903.836477
42,9,903.952409
48,3,903.990388
25,26,904.31921
47,4,904.367183
44,7,904.452124
47,4,904.501094
39,12,904.647008
46,5,904.709971
45,6,904.78493
42,9,904.893866
48,3,904.927847
42,9,905.032786
50,1,905.046778
48,3,905.081776
43,8,905.173707
24,27,905.49452
49,2,905.522506
44,7,905.606456
44,7,905.688408
46,5,905.750375
49,2,905.775358
45,6,905.858313
47,4,905.905283
47,4,905.951257
36,15,906.140148
41,10,906.255083
42,9,906.362021
45,6,906.436978
48,3,906.476954
40,11,906.614875
47,4,906.662847
45,6,906.735804
45,6,906.810761
45,6,906.882721
36,15,907.071611
44,7,907.154581
47,4,907.208535
35,16,907.394423
45,6,907.462387
47,4,907.512359
49,2,907.540341
43,8,907.641283
45,6,907.711241
46,5,907.771208
35,16,907.965096
42,9,908.080033
45,6,908.14999
50,1,908.161983
43,8,908.257939
17,34,908.676686
27,24,908.964519
50,1,908.976514
48,3,909.01349
36,15,909.192388
38,13,909.349298
28,23,909.648126
45,6,909.721083
46,5,909.783048
35,16,909.989928
45,6,910.063886
47,4,910.110859
40,11,910.252778
48,3,910.288758
41,10,910.406688
40,11,910.546607
44,7,910.62956
37,14,910.788468
43,8,910.889429
49,2,910.919394
43,8,911.020335
48,3,911.058313
46,5,911.117279
38,13,911.272189
17,34,911.68995
45,6,911.762908
50,1,911.774899
35,16,911.965793
50,1,911.978781
47,4,912.028753
45,6,912.106709
34,17,912.31459
46,5,912.377554
3,48,912.956218
28,23,913.229061
47,4,913.280031
47,4,913.330004
47,4,913.380986
44,7,913.466937
48,3,913.508899
27,24,913.803731
49,2,913.827716
40,11,913.967636
34,17,914.173517
49,2,914.197503
42,9,914.300444
42,9,914.407382
48,3,914.44536
49,2,914.468347
48,3,914.504326
48,3,914.542304
41,10,914.665233
46,5,914.729209
41,10,914.852129
31,20,915.096985
50,1,915.108979
46,5,915.164945
42,9,915.265887
46,5,915.324866
48,3,915.361831
46,5,915.420798
35,16,915.656664
45,6,915.741613
34,17,915.981475
36,15,916.18136
41,10,916.311285
44,7,916.405229
48,3,916.447208
39,12,916.627103
37,14,916.809997
49,2,916.834984
42,9,916.945919
47,4,916.99789
46,5,917.063852
49,2,917.088836
42,9,917.20477
50,1,917.218762
47,4,917.265734
40,11,917.39366
35,16,917.599542
50,1,917.614533
44,7,917.700484
50,1,917.715476
30,21,917.986331
49,2,918.012322
49,2,918.041287
16,35,918.479035
46,5,918.538
46,5,918.603964
38,13,918.766871
48,3,918.802848
27,24,919.100676
49,2,919.126661
48,3,919.16364
45,6,919.237598
27,24,919.543422
33,18,919.778286
50,1,919.791279
42,9,919.903218
35,16,920.089126
45,6,920.167062
46,5,920.226028
42,9,920.338966
45,6,920.406927
46,5,920.467891
40,11,920.6208
47,4,920.679768
49,2,920.705751
43,8,920.802695
35,16,920.993589
32,19,921.227463
41,10,921.358379
47,4,921.412364
43,8,921.509288
48,3,921.548267
49,2,921.574269
45,6,921.660204
40,11,921.796126
37,14,921.96203
50,1,921.97402
50,1,921.988024
46,5,922.051975
49,2,922.075961
45,6,922.14892
39,12,922.300832
15,36,922.742578
44,7,922.821532
38,13,922.971446
42,9,923.076384
29,22,923.339235
45,6,923.415193
34,17,923.634064
48,3,923.67404
50,1,923.686034
46,5,923.751994
48,3,923.794972
43,8,923.901909
48,3,923.945883
45,6,924.027838
18,33,924.467583
30,21,924.752419
33,18,924.971292
49,2,924.997289
35,16,925.210155
48,3,925.259128
42,9,925.382055
44,7,925.480998
29,22,925.806812
50,1,925.822801
29,22,926.13762
47,4,926.196587
42,9,926.316516
41,10,926.446442
39,12,926.603352
26,25,926.943157
50,1,926.959147
40,11,927.100065
42,9,927.228991
46,5,927.306947
39,12,927.476849
37,14,927.669736
46,5,927.739697
48,3,927.779674
49,2,927.810656
35,16,928.016537
42,9,928.134471
38,13,928.302372
50,1,928.319363
50,1,928.334353
48,3,928.378329
32,19,928.668161
47,4,928.724128
45,6,928.806082
36,15,928.997971
41,10,929.118901
38,13,929.269814
40,11,929.40274
50,1,929.414731
33,18,929.637603
41,10,929.756536
38,13,929.917442
47,4,929.970411
37,14,930.133316
50,1,930.147309
47,4,930.196281
47,4,930.243255
49,2,930.26624
45,6,930.33821
44,7,930.421153
47,4,930.474122
34,17,930.706987
48,3,930.745964
31,20,930.979829
32,19,931.203712
41,10,931.325633
-26,77,932.319057
42,9,932.43699
45,6,932.507948
39,12,932.657865
45,6,932.732817
48,3,932.768797
43,8,932.860744
22,29,933.203548
46,5,933.262515
41,10,933.383443
32,19,933.622306
50,1,933.636299
43,8,933.749232
48,3,933.791208
39,12,933.944121
46,5,934.008083
46,5,934.069051
24,27,934.386865
41,10,934.507796
46,5,934.564761
45,6,934.636724
28,23,934.918562
39,12,935.061476
47,4,935.109448
43,8,935.197401
46,5,935.254364
50,1,935.268368
19,32,935.64414
40,11,935.785059
37,14,935.958977
34,17,936.156844
44,7,936.2378
38,13,936.387712
42,9,936.488654
48,3,936.525634
48,3,936.564611
50,1,936.577602
29,22,936.843449
47,4,936.889421
49,2,936.916407
31,20,937.15327
50,1,937.168262
48,3,937.208239
18,33,937.596014
30,21,937.855864
4,47,938.403549
23,28,938.745352
45,6,938.815311
22,29,939.165112
45,6,939.238068
42,9,939.343007
41,10,939.456942
50,1,939.468935
50,1,939.482927
39,12,939.622846
48,3,939.659825
48,3,939.698821
50,1,939.714793
41,10,939.838723
42,9,939.94566
34,17,940.143546
45,6,940.214508
48,3,940.254494
32,19,940.514332
49,2,940.54933
0,51,941.247909
45,6,941.322866
50,1,941.334859
39,12,941.502764
32,19,941.745623
48,3,941.784601
47,4,941.833575
31,20,942.069438
34,17,942.293307
38,13,942.449221
49,2,942.473206
44,7,942.56715
50,1,942.580142
47,4,942.641107
48,3,942.688081
50,1,942.703071
41,10,942.84399
50,1,942.856983
48,3,942.896959
50,1,942.910953
9,42,943.433651
31,20,943.698497
50,1,943.71149
42,9,943.834419
43,8,943.927364
32,19,944.156233
36,15,944.337129
27,24,944.63096
26,25,944.937784
47,4,944.985755
36,15,945.160655
45,6,945.231613
48,3,945.27059
45,6,945.347546
50,1,945.363538
30,21,945.646375
29,22,945.946201
48,3,945.992175
40,11,946.14109
47,4,946.19406
50,1,946.20805
37,14,946.395942
48,3,946.444913
45,6,946.514874
50,1,946.526865
37,14,946.690771
50,1,946.704766
46,5,946.767727
50,1,946.782718
39,12,946.933633
49,2,946.958618
36,15,947.140513
31,20,947.381374
50,1,947.396366
25,26,947.694195
48,3,947.731172
39,12,947.878087
49,2,947.901074
44,7,947.989026
40,11,948.119948
47,4,948.165924
37,14,948.330827
48,3,948.36482
28,23,948.644647
3,48,949.222312
49,2,949.246311
48,3,949.286276
50,1,949.299267
8,43,949.825965
48,3,949.861944
32,19,950.086818
48,3,950.123796
49,2,950.149779
46,5,950.213742
43,8,950.313684
49,2,950.342667
44,7,950.435614
50,1,950.448608
49,2,950.475591
28,23,950.77442
21,30,951.180184
47,4,951.233153
49,2,951.25814
45,6,951.338093
47,4,951.392063
44,7,951.479011
46,5,951.539978
35,16,951.723871
47,4,951.77684
41,10,951.904766
43,8,952.003709
44,7,952.086667
46,5,952.147626
49,2,952.173611
40,11,952.309533
49,2,952.335518
32,19,952.566384
48,3,952.605363
47,4,952.656333
50,1,952.670325
43,8,952.789257
43,8,952.8862
39,12,953.027123
47,4,953.07709
41,10,953.20002
45,6,953.26798
47,4,953.316952
50,1,953.330944
17,34,953.730713
40,11,953.869635
50,1,953.881628
50,1,953.893619
48,3,953.9286
42,9,954.039538
45,6,954.115495
45,6,954.188468
15,36,954.622201
46,5,954.682166
44,7,954.768116
47,4,954.819087
38,13,954.974999
50,1,954.986989
49,2,955.011975
41,10,955.125911
46,5,955.189875
50,1,955.203868
44,7,955.286816
41,10,955.405749
39,12,955.572653
48,3,955.613628
40,11,955.758546
47,4,955.819511
45,6,955.902462
46,5,955.963427
48,3,956.003404
41,10,956.145324
34,17,956.370193
44,7,956.46314
45,6,956.543093
46,5,956.611054
38,13,956.827928
34,17,957.075788
38,13,957.257681
41,10,957.386608
48,3,957.425584
46,5,957.492545
49,2,957.51853
47,4,957.566503
41,10,957.684434
46,5,957.743401
36,15,957.927294
50,1,957.939288
45,6,958.010265
38,13,958.166157
49,2,958.192144
40,11,958.323067
35,16,958.514974
49,2,958.539941
41,10,958.656874
46,5,958.721836
50,1,958.735829
47,4,958.787799
41,10,958.911727
49,2,958.936713
48,3,958.975689
48,3,959.011669
50,1,959.024661
33,18,959.241538
47,4,959.288512
38,13,959.440422
42,9,959.552376
49,2,959.576356
29,22,959.847188
47,4,959.899159
29,22,960.165005
43,8,960.265946
41,10,960.37988
39,12,960.538789
42,9,960.657722
34,17,960.905579
46,5,960.974538
47,4,961.02551
50,1,961.0395
49,2,961.068484
36,15,961.268368
35,16,961.469256
46,5,961.533216
36,15,961.708119
31,20,961.954977
45,6,962.028929
34,17,962.224817
39,12,962.363737
49,2,962.387723
49,2,962.414708
48,3,962.451686
50,1,962.462679
46,5,962.526644
37,14,962.697546
28,23,962.991375
39,12,963.142288
49,2,963.168274
47,4,963.218246
44,7,963.31219
49,2,963.335178
49,2,963.361162
38,13,963.518071
42,9,963.650996
48,3,963.698967
44,7,963.800909
45,6,963.893857
50,1,963.906848
37,14,964.070754
45,6,964.141714
43,8,964.234659
49,2,964.259644
46,5,964.320609
42,9,964.437541
32,19,964.687416
49,2,964.710402
48,3,964.747381
50,1,964.764357
37,14,964.947248
46,5,965.021208
49,2,965.048189
45,6,965.127145
46,5,965.189109
41,10,965.317036
46,5,965.377001
39,12,965.520918
46,5,965.578884
49,2,965.609865
49,2,965.644847
41,10,965.798757
49,2,965.84673
38,13,966.128569
47,4,966.183535
48,3,966.22851
45,6,966.308463
47,4,966.357435
42,9,966.472369
43,8,966.576312
47,4,966.635275
49,2,966.668257
47,4,966.733222
35,16,966.952092
48,3,966.99107
44,7,967.080019
46,5,967.152976
46,5,967.225937
40,11,967.406831
42,9,967.618709
47,4,967.748633
30,21,968.113424
46,5,968.191379
48,3,968.235352
48,3,968.27333
46,5,968.349289
48,3,968.397261
37,14,968.638122
40,11,968.805024
49,2,968.833008
46,5,968.910963
50,1,968.924955
43,8,969.03689
31,20,969.313732
49,2,969.346713
37,14,969.556592
28,23,969.863414
49,2,969.8884
49,2,969.910386
50,1,969.924379
25,26,970.245195
50,1,970.261185
36,15,970.468065
43,8,970.574006
48,3,970.609983
40,11,970.743906
50,1,970.757899
45,6,970.837855
47,4,970.887823
47,4,970.938793
27,24,971.227627
47,4,971.27262
47,4,971.318575
47,4,971.365549
46,5,971.42853
37,14,971.605411
39,12,971.756322
48,3,971.795301
37,14,971.9702
47,4,972.018171
43,8,972.124111
50,1,972.139102
46,5,972.19707
47,4,972.248039
50,1,972.260032
49,2,972.286018
33,18,972.495897
23,28,972.850691
42,9,972.959633
49,2,972.983615
48,3,973.024591
47,4,973.074565
49,2,973.098551
31,20,973.347405
48,3,973.384383
38,13,973.537295
49,2,973.563281
44,7,973.659225
48,3,973.700203
50,1,973.714195
47,4,973.770164
48,3,973.816134
48,3,973.857112
41,10,973.989036
34,17,974.21091
50,1,974.2249
36,15,974.407813
49,2,974.434783
41,10,974.557726
32,19,974.802567
41,10,974.932491
45,6,975.00445
49,2,975.032434
41,10,975.158361
38,13,975.325265
31,20,975.59411
47,4,975.650079
24,27,975.997879
32,19,976.224747
42,9,976.331686
49,2,976.356671
45,6,976.431629
50,1,976.445619
49,2,976.472606
38,13,976.643507
47,4,976.702472
49,2,976.73346
50,1,976.754444
34,17,977.032281
48,3,977.071259
29,22,977.345102
50,1,977.360092
41,10,977.488019
34,17,977.696899
46,5,977.76186
39,12,977.92177
45,6,978.023713
39,12,978.187616
45,6,978.260573
47,4,978.312543
48,3,978.348523
43,8,978.449483
41,10,978.568395
48,3,978.604376
44,7,978.704319
49,2,978.746293
43,8,978.889001
46,5,978.96133
48,3,978.996324
31,20,979.236187
34,17,979.442066
44,7,979.532027
50,1,979.544026
41,10,979.676932
44,7,979.762881
39,12,979.904801
35,16,980.096689
49,2,980.121689
44,7,980.204627
49,2,980.227613
42,9,980.33657
49,2,980.359541
46,5,980.416518
47,4,980.467475
46,5,980.528441
38,13,980.685351
49,2,980.709335
32,19,980.9462
48,3,980.98418
45,6,981.057137
45,6,981.131093
35,16,981.320984
38,13,981.54589
38,13,981.713089
49,2,981.738072
45,6,981.821024
45,6,981.895983
36,15,982.16511
49,2,982.190225
46,5,982.249536
37,14,982.419137
44,7,982.503383
42,9,982.653296
46,5,982.725254
36,15,983.01109
49,2,983.040074
45,6,983.118029
45,6,983.195983
42,9,983.303922
32,19,983.534789
47,4,983.586758
39,12,983.733692
40,11,983.876592
42,9,984.003518
44,7,984.100462
48,3,984.13944
50,1,984.154432
44,7,984.237383
42,9,984.356315
38,13,984.522219
40,11,984.67513
46,5,984.74509
47,4,984.799059
50,1,984.815053
39,12,984.963982
49,2,984.990967
36,15,985.174842
27,24,985.479668
42,9,985.634579
27,24,986.054336
34,17,986.331176
41,10,986.495083
25,26,986.903846
50,1,986.921835
48,3,986.971807
35,16,987.219664
33,18,987.5035
33,18,987.787336
31,20,988.086164
46,5,988.161121
50,1,988.176113
50,1,988.193105
49,2,988.222085
39,12,988.399983
43,8,988.513918
45,6,988.600868
36,15,988.812747
43,8,988.924681
36,15,989.129562
48,3,989.16954
24,27,989.545325
47,4,989.606288
43,8,989.712229
46,5,989.784186
12,39,990.312881
34,17,990.548744
43,8,990.659681
47,4,990.71465
42,9,990.847572
38,13,991.048456
47,4,991.127413
49,2,991.157394
48,3,991.200368
31,20,991.460221
40,11,991.61513
48,3,991.653108
48,3,991.688088
47,4,991.740058
49,2,991.770041
50,1,991.785032
34,17,992.006904
36,15,992.189801
40,11,992.32472
46,5,992.39368
33,18,992.623549
41,10,992.770463
44,7,992.883399
48,3,992.93137
47,4,992.999332
34,17,993.234197
46,5,993.291164
44,7,993.374116
45,6,993.444075
48,3,993.479055
43,8,993.574003
44,7,993.658951
44,7,993.7489
48,3,993.793877
34,17,994.025741
46,5,994.086705
45,6,994.161661
38,13,994.321569
41,10,994.446498
50,1,994.45849
34,17,994.66737
43,8,994.766313
39,12,994.914229
15,36,995.353974
44,7,995.456916
41,10,995.592836
48,3,995.639811
36,15,995.886667
48,3,995.925644
49,2,995.95063
43,8,996.054571
48,3,996.096547
32,19,996.329413
50,1,996.341409
50,1,996.353402
16,35,996.781153
45,6,996.863105
36,15,997.053994
22,29,997.424781
48,3,997.460759
49,2,997.486745
37,14,997.659646
39,12,997.806564
48,3,997.843542
44,7,997.929489
28,23,998.214325
39,12,998.362244
48,3,998.40022
42,9,998.510155
47,4,998.562125
39,12,998.718036
7,44,999.255728
46,5,999.320688
48,3,999.360665
17,34,999.772427
49,2,999.798416
16,35,1000.218173
48,3,1000.254149
42,9,1000.359089
47,4,1000.405062
36,15,1000.58396
25,26,1000.896779
50,1,1000.91077
48,3,1000.944752
48,3,1000.978733
44,7,1001.06868
49,2,1001.095665
37,14,1001.265566
46,5,1001.326531
47,4,1001.373504
45,6,1001.445475
39,12,1001.597379
49,2,1001.622361
34,17,1001.83026
50,1,1001.844233
48,3,1001.883223
47,4,1001.929196
50,1,1001.94118
34,17,1002.151074
48,3,1002.189034
48,3,1002.224014
47,4,1002.273985
39,12,1002.410906
43,8,1002.507852
36,15,1002.686748
48,3,1002.723727
35,16,1002.935605
32,19,1003.164472
44,7,1003.249423
30,21,1003.521266
49,2,1003.55225
41,10,1003.716156
32,19,1003.986998
30,21,1004.243849
42,9,1004.34779
37,14,1004.517692
45,6,1004.591649
35,16,1004.782541
43,8,1004.88448
42,9,1005.002412
47,4,1005.052383
42,9,1005.165319
49,2,1005.190304
40,11,1005.321229
46,5,1005.377209
45,6,1005.448159
34,17,1005.65404
49,2,1005.678022
29,22,1005.940871
49,2,1005.963858
43,8,1006.059807
48,3,1006.096791
36,15,1006.280675
31,20,1006.536529
45,6,1006.607488
25,26,1006.915328
40,11,1007.046235
25,26,1007.35306
50,1,1007.366069
44,7,1007.448015
46,5,1007.506968
47,4,1007.554941
46,5,1007.613909
49,2,1007.638892
50,1,1007.651885
41,10,1007.775814
49,2,1007.800799
33,18,1008.014676
19,32,1008.404452
45,6,1008.475413
43,8,1008.574353
48,3,1008.608334
39,12,1008.762246
40,11,1008.898167
41,10,1009.012102
50,1,1009.024096
50,1,1009.038087
41,10,1009.156018
40,11,1009.294938
46,5,1009.351906
48,3,1009.387885
48,3,1009.424863
40,11,1009.554788
50,1,1009.565782
48,3,1009.601762
46,5,1009.661729
50,1,1009.677717
33,18,1009.960556
46,5,1010.028515
28,23,1010.338339
44,7,1010.421289
34,17,1010.620174
37,14,1010.792094
48,3,1010.828057
50,1,1010.841049
42,9,1010.949983
48,3,1010.987962
49,2,1011.011949
47,4,1011.060924
49,2,1011.085924
45,6,1011.160866
42,9,1011.271811
45,6,1011.347773
49,2,1011.37174
47,4,1011.421724
46,5,1011.482677
46,5,1011.542642
48,3,1011.58162
30,21,1011.879448
37,14,1012.06534
38,13,1012.214255
35,16,1012.420136
43,8,1012.519079
49,2,1012.542066
48,3,1012.580063
48,3,1012.61904
42,9,1012.72696
40,11,1012.862882
45,6,1012.93684
47,4,1012.981812
42,9,1013.108739
36,15,1013.33561
48,3,1013.38858
47,4,1013.458539
44,7,1013.54149
46,5,1013.598457
46,5,1013.657424
46,5,1013.717395
42,9,1013.826326
49,2,1013.852312
48,3,1013.88929
39,12,1014.036204
44,7,1014.120168
35,16,1014.315046
49,2,1014.339031
41,10,1014.462958
45,6,1014.536919
37,14,1014.699826
48,3,1014.739799
45,6,1014.84174
48,3,1014.890713
48,3,1014.944681
48,3,1014.991654
49,2,1015.026634
50,1,1015.041626
39,12,1015.217525
45,6,1015.288484
47,4,1015.340453
38,13,1015.503359
46,5,1015.574318
47,4,1015.641279
14,37,1016.187964
48,3,1016.247931
46,5,1016.332882
42,9,1016.467804
45,6,1016.551756
44,7,1016.643702
48,3,1016.68268
24,27,1017.038476
48,3,1017.077451
32,19,1017.328309
33,18,1017.561173
44,7,1017.646123
40,11,1017.786047
42,9,1017.911978
50,1,1017.924965
37,14,1018.099862
48,3,1018.141838
50,1,1018.156831
48,3,1018.192808
50,1,1018.206804
28,23,1018.491638
44,7,1018.578586
46,5,1018.639551
31,20,1018.9014
32,19,1019.12827
38,13,1019.291176
30,21,1019.54503
45,6,1019.614988
50,1,1019.62798
45,6,1019.702938
43,8,1019.806879
46,5,1019.87584
38,13,1020.042742
48,3,1020.079721
32,19,1020.316585
46,5,1020.37755
39,12,1020.524468
47,4,1020.572438
38,13,1020.732344
44,7,1020.817297
42,9,1020.927234
48,3,1020.967209
41,10,1021.095135
44,7,1021.189082
46,5,1021.249065
39,12,1021.392968
41,10,1021.513893
37,14,1021.687806
47,4,1021.732781
49,2,1021.756757
46,5,1021.81672
42,9,1021.929654
45,6,1022.002613
47,4,1022.051585
46,5,1022.110551
49,2,1022.137535
45,6,1022.213491
43,8,1022.309435
44,7,1022.398384
41,10,1022.521314
43,8,1022.622274
49,2,1022.64626
50,1,1022.660252
27,24,1022.94807
37,14,1023.11697
28,23,1023.389815
43,8,1023.487757
45,6,1023.561714
32,19,1023.788584
48,3,1023.830559
39,12,1023.976476
50,1,1023.987469
50,1,1024.000461
48,3,1024.035441
35,16,1024.238324
48,3,1024.282298
45,6,1024.384239
38,13,1024.577131
48,3,1024.618105
40,11,1024.762021
47,4,1024.808995
47,4,1024.855969
50,1,1024.867962
50,1,1024.884954
45,6,1024.974899
48,3,1025.021873
26,25,1025.366676
33,18,1025.625525
49,2,1025.664502
50,1,1025.684491
50,1,1025.703481
26,25,1026.040284
43,8,1026.138228
25,26,1026.443052
48,3,1026.477034
49,2,1026.503018
42,9,1026.60996
49,2,1026.632947
41,10,1026.752874
49,2,1026.775861
48,3,1026.813839
36,15,1026.991736
42,9,1027.10567
39,12,1027.263579
39,12,1027.409496
28,23,1027.691334
47,4,1027.742304
48,3,1027.776287
38,13,1027.936193
45,6,1028.012147
48,3,1028.048133
40,11,1028.178054
44,7,1028.261008
48,3,1028.298995
46,5,1028.358948
46,5,1028.419913
36,15,1028.592817
41,10,1028.715761
38,13,1028.880649
45,6,1028.958603
49,2,1028.985587
47,4,1029.035559
41,10,1029.158487
19,32,1029.579245
23,28,1029.93504
24,27,1030.277843
50,1,1030.291835
43,8,1030.391776
44,7,1030.480727
48,3,1030.532696
33,18,1030.759565
38,13,1030.92347
42,9,1031.035405
35,16,1031.27127
48,3,1031.328237
47,4,1031.390201
50,1,1031.407191
48,3,1031.458161
49,2,1031.488145
47,4,1031.552108
39,12,1031.708018
31,20,1031.952876
43,8,1032.047822
44,7,1032.130774
36,15,1032.307673
45,6,1032.381633
47,4,1032.4316
37,14,1032.620492
31,20,1032.861353
50,1,1032.876344
48,3,1032.913325
50,1,1032.928315
49,2,1032.9533
45,6,1033.025259
32,19,1033.250128
35,16,1033.437033
39,12,1033.577944
45,6,1033.65191
19,32,1034.033677
44,7,1034.113632
46,5,1034.175598
46,5,1034.237578
50,1,1034.25057
42,9,1034.363488
48,3,1034.400465
42,9,1034.503407
50,1,1034.515399
43,8,1034.611344
47,4,1034.660316
46,5,1034.72028
40,11,1034.856203
46,5,1034.921165
38,13,1035.075077
48,3,1035.111055
41,10,1035.232987
48,3,1035.269968
41,10,1035.384897
49,2,1035.407885
42,9,1035.513824
48,3,1035.550802
47,4,1035.603772
45,6,1035.673733
48,3,1035.712713
40,11,1035.856626
43,8,1035.95557
46,5,1036.019535
47,4,1036.068507
44,7,1036.154454
37,14,1036.33635
45,6,1036.409308
38,13,1036.562219
44,7,1036.643173
47,4,1036.689146
44,7,1036.771099
47,4,1036.819072
48,3,1036.85605
48,3,1036.892031
48,3,1036.931007
46,5,1036.992971
40,11,1037.124914
45,6,1037.193856
40,11,1037.328781
34,17,1037.526664
36,15,1037.699563
49,2,1037.724549
36,15,1037.900449
32,19,1038.132314
49,2,1038.158299
46,5,1038.224262
50,1,1038.239255
37,14,1038.415153
43,8,1038.509097
38,13,1038.667006
48,3,1038.707985
41,10,1038.83391
48,3,1038.871887
49,2,1038.902871
43,8,1039.004812
41,10,1039.122747
43,8,1039.219688
38,13,1039.371599
37,14,1039.538503
36,15,1039.709405
47,4,1039.756391
49,2,1039.782362
46,5,1039.855321
39,12,1040.001236
48,3,1040.037218
49,2,1040.062202
50,1,1040.076194
47,4,1040.129164
41,10,1040.250098
49,2,1040.276078
34,17,1040.474982
37,14,1040.635874
46,5,1040.698854
45,6,1040.770796
46,5,1040.831761
39,12,1040.978674
45,6,1041.047634
50,1,1041.060627
40,11,1041.190551
48,3,1041.229529
41,10,1041.351459
39,12,1041.503371
47,4,1041.559339
48,3,1041.595317
41,10,1041.716249
48,3,1041.753227
47,4,1041.803198
43,8,1041.900144
48,3,1041.943118
46,5,1042.011078
45,6,1042.081038
47,4,1042.132009
37,14,1042.305908
39,12,1042.446828
48,3,1042.491806
50,1,1042.504793
50,1,1042.516788
39,12,1042.657708
50,1,1042.670698
46,5,1042.729665
42,9,1042.848595
33,18,1043.068469
37,14,1043.236374
47,4,1043.285345
37,14,1043.450249
39,12,1043.597164
49,2,1043.62115
43,8,1043.735084
30,21,1044.059898
39,12,1044.200835
36,15,1044.380712
38,13,1044.535623
47,4,1044.585595
46,5,1044.646559
46,5,1044.707525
49,2,1044.736508
28,23,1045.102296
48,3,1045.143274
49,2,1045.166261
50,1,1045.178253
50,1,1045.192246
41,10,1045.311176
48,3,1045.345156
45,6,1045.417116
49,2,1045.446098
50,1,1045.46309
46,5,1045.539045
46,5,1045.605008
46,5,1045.671969
39,12,1045.838873
44,7,1045.936817
45,6,1046.023765
36,15,1046.238642
36,15,1046.439526
50,1,1046.454518
49,2,1046.480504
35,16,1046.705373
46,5,1046.774334
49,2,1046.802319
45,6,1046.890265
49,2,1046.917252
46,5,1046.98921
37,14,1047.217079
43,8,1047.363994
28,23,1047.718788
43,8,1047.819731
39,12,1047.972642
28,23,1048.275468
38,13,1048.427381
44,7,1048.516328
46,5,1048.575307
46,5,1048.635261
43,8,1048.732204
45,6,1048.808161
38,13,1048.980061
46,5,1049.046024
45,6,1049.117981
47,4,1049.166954
41,10,1049.294879
37,14,1049.466781
39,12,1049.608699
28,23,1049.88554
42,9,1049.998475
48,3,1050.037452
50,1,1050.051445
50,1,1050.063439
50,1,1050.07543
46,5,1050.141392
44,7,1050.224346
43,8,1050.327284
46,5,1050.388253
48,3,1050.427226
50,1,1050.439238
47,4,1050.492208
49,2,1050.518186
25,26,1050.870971
30,21,1051.143814
48,3,1051.178794
49,2,1051.204792
43,8,1051.30772
30,21,1051.552579
35,16,1051.742469
33,18,1051.973336
44,7,1052.064282
47,4,1052.112256
44,7,1052.203204
49,2,1052.233186
41,10,1052.404089
43,8,1052.516023
39,12,1052.676931
46,5,1052.751887
46,5,1052.818848
46,5,1052.880815
35,16,1053.084695
44,7,1053.170645
42,9,1053.292579
27,24,1053.594402
35,16,1053.799283
47,4,1053.850253
