#{"t_start": 1595252445.9527411, "env_id": "NovelGridworld-v0"}
r,l,t 
49,2,311.014795
37,14,311.118734
37,14,311.218677
47,4,311.253657
50,1,311.261652
49,2,311.277642
50,1,311.285639
41,10,311.366592
36,15,311.477528
48,3,311.502513
39,12,311.592462
50,1,311.601456
46,5,311.636437
50,1,311.64643
49,2,311.661421
41,10,311.736378
47,4,311.764362
33,18,311.893289
39,12,311.985235
39,12,312.074185
46,5,312.107164
45,6,312.147141
46,5,312.179123
48,3,312.199111
50,1,312.206108
49,2,312.220099
39,12,312.301053
44,7,312.350024
47,4,312.37901
47,4,312.407992
45,6,312.448967
39,12,312.528937
45,6,312.568898
44,7,312.615874
46,5,312.650851
44,7,312.695827
47,4,312.721822
46,5,312.75579
37,14,312.847738
44,7,312.893714
27,24,313.048623
45,6,313.087601
46,5,313.121581
48,3,313.14257
40,11,313.214526
46,5,313.247507
49,2,313.262501
33,18,313.386427
38,13,313.470378
48,3,313.489368
41,10,313.55433
23,28,313.736225
42,9,313.795191
44,7,313.842164
46,5,313.876145
50,1,313.883141
40,11,313.954099
47,4,313.988081
38,13,314.086023
44,7,314.131998
27,24,314.292904
48,3,314.311893
49,2,314.324885
44,7,314.373858
48,3,314.395846
49,2,314.409838
46,5,314.442818
46,5,314.473802
45,6,314.512779
33,18,314.629712
49,2,314.644704
29,22,314.789619
40,11,314.860579
46,5,314.893569
48,3,314.912547
45,6,314.952524
44,7,315.003497
47,4,315.032478
46,5,315.065461
49,2,315.079452
48,3,315.100441
40,11,315.178397
47,4,315.205379
47,4,315.232363
44,7,315.283335
50,1,315.29233
48,3,315.312319
46,5,315.347297
45,6,315.393271
50,1,315.400266
47,4,315.427252
38,13,315.513201
45,6,315.55418
45,6,315.596154
48,3,315.618141
47,4,315.646126
48,3,315.666113
39,12,315.744068
38,13,315.828019
47,4,315.853004
44,7,315.89898
46,5,315.932962
40,11,316.00592
42,9,316.062884
31,20,316.194808
41,10,316.256772
16,35,316.491639
50,1,316.498634
48,3,316.517625
43,8,316.569609
32,19,316.695519
49,2,316.710512
48,3,316.732498
29,22,316.880413
46,5,316.914395
37,14,317.008339
47,4,317.036324
45,6,317.076302
50,1,317.083298
49,2,317.095292
33,18,317.210225
32,19,317.332155
49,2,317.346146
43,8,317.401114
33,18,317.522043
41,10,317.589005
40,11,317.658966
47,4,317.683949
37,14,317.777895
48,3,317.800882
45,6,317.841859
36,15,317.939802
45,6,317.978781
24,27,318.155678
47,4,318.180665
49,2,318.194655
50,1,318.201651
36,15,318.300596
48,3,318.322582
48,3,318.34357
17,34,318.567442
47,4,318.595427
48,3,318.617411
50,1,318.624408
46,5,318.658388
45,6,318.697365
46,5,318.729347
40,11,318.799307
44,7,318.843281
48,3,318.865268
44,7,318.91524
37,14,319.009186
39,12,319.085142
41,10,319.151105
48,3,319.170094
25,26,319.343994
44,7,319.394964
40,11,319.479915
45,6,319.520892
-9,60,319.903672
47,4,319.930655
46,5,319.963636
43,8,320.014606
46,5,320.046588
5,46,320.339421
50,1,320.347415
39,12,320.429367
44,7,320.480337
31,20,320.613264
47,4,320.641246
0,51,320.966058
40,11,321.038017
43,8,321.088987
29,22,321.231904
48,3,321.251893
40,11,321.326851
40,11,321.399807
27,24,321.553719
40,11,321.623681
42,9,321.683646
48,3,321.703632
45,6,321.743612
23,28,321.92051
48,3,321.940498
16,35,322.172364
41,10,322.233331
33,18,322.354259
33,18,322.474189
42,9,322.536152
24,27,322.710052
31,20,322.841977
49,2,322.856983
38,13,322.939919
48,3,322.960908
46,5,322.99289
40,11,323.066849
45,6,323.108822
49,2,323.123814
48,3,323.142804
38,13,323.23675
48,3,323.257737
45,6,323.30471
34,17,323.420645
47,4,323.445628
49,2,323.458623
48,3,323.479611
42,9,323.538577
44,7,323.58155
45,6,323.620528
50,1,323.627525
46,5,323.661504
28,23,323.810418
47,4,323.838402
50,1,323.847397
32,19,323.975323
45,6,324.0163
49,2,324.029293
45,6,324.069269
49,2,324.083261
44,7,324.129236
47,4,324.15622
48,3,324.176208
49,2,324.190199
45,6,324.230178
49,2,324.244169
37,14,324.336116
41,10,324.403077
35,16,324.509015
45,6,324.546993
47,4,324.571979
44,7,324.617954
50,1,324.623951
46,5,324.655933
46,5,324.688914
31,20,324.819837
47,4,324.845821
40,11,324.91878
48,3,324.938768
42,9,324.99675
36,15,325.094678
46,5,325.12666
44,7,325.174631
47,4,325.202615
43,8,325.258583
48,3,325.28157
41,10,325.353529
44,7,325.397504
48,3,325.42149
45,6,325.464464
50,1,325.471462
41,10,325.539423
34,17,325.653355
44,7,325.700329
48,3,325.719319
49,2,325.73231
26,25,325.898214
39,12,325.976171
47,4,326.010152
45,6,326.058138
42,9,326.118103
49,2,326.132079
46,5,326.167059
39,12,326.248017
49,2,326.262007
48,3,326.282995
42,9,326.346971
46,5,326.381936
41,10,326.454894
44,7,326.497869
49,2,326.51286
40,11,326.586819
47,4,326.612803
38,13,326.698753
46,5,326.729735
23,28,326.913629
46,5,326.946612
42,9,327.006575
46,5,327.040559
48,3,327.059545
39,12,327.136502
49,2,327.150492
44,7,327.200464
50,1,327.207462
45,6,327.247437
47,4,327.27542
49,2,327.289412
45,6,327.331388
49,2,327.347394
47,4,327.378361
47,4,327.406345
49,2,327.420337
48,3,327.441327
40,11,327.514283
35,16,327.621223
31,20,327.751147
50,1,327.758144
39,12,327.835101
28,23,327.987012
45,6,328.025988
49,2,328.038982
43,8,328.090952
41,10,328.158914
47,4,328.185897
47,4,328.214881
23,28,328.392778
49,2,328.406771
46,5,328.44275
37,14,328.535694
41,10,328.600656
48,3,328.620647
45,6,328.659622
48,3,328.68061
44,7,328.727584
23,28,328.918473
45,6,328.96045
49,2,328.975441
48,3,328.996431
43,8,329.054397
37,14,329.147343
49,2,329.162335
47,4,329.18832
50,1,329.195317
43,8,329.246287
39,12,329.329238
50,1,329.336233
44,7,329.386205
43,8,329.441172
43,8,329.493142
46,5,329.526123
40,11,329.595085
44,7,329.641058
45,6,329.679036
48,3,329.699024
47,4,329.723009
46,5,329.758989
43,8,329.810959
50,1,329.818955
23,28,329.995855
50,1,330.00285
32,19,330.124793
47,4,330.149765
50,1,330.157759
47,4,330.183746
42,9,330.24271
42,9,330.305675
49,2,330.321665
44,7,330.374634
47,4,330.402619
42,9,330.464584
49,2,330.478574
43,8,330.53056
42,9,330.59151
43,8,330.644481
47,4,330.671464
50,1,330.67946
47,4,330.705443
44,7,330.751419
38,13,330.841368
50,1,330.848362
50,1,330.855358
36,15,330.9533
48,3,330.973289
50,1,330.981287
50,1,330.98828
38,13,331.073233
41,10,331.141192
45,6,331.181169
48,3,331.203156
42,9,331.26712
32,19,331.395048
49,2,331.408039
50,1,331.418034
47,4,331.447015
48,3,331.470005
44,7,331.514979
46,5,331.548957
41,10,331.612921
41,10,331.68388
40,11,331.754841
49,2,331.767831
45,6,331.811807
47,4,331.837805
46,5,331.870775
47,4,331.896756
48,3,331.916744
47,4,331.94173
36,15,332.040673
45,6,332.080651
32,19,332.204579
49,2,332.218572
31,20,332.348496
48,3,332.371483
47,4,332.398467
29,22,332.544385
44,7,332.589358
47,4,332.616342
42,9,332.675308
48,3,332.693299
43,8,332.745267
49,2,332.76026
44,7,332.805234
40,11,332.873194
33,18,332.991127
46,5,333.023109
43,8,333.075077
45,6,333.115057
49,2,333.129046
46,5,333.162029
47,4,333.191012
49,2,333.205004
42,9,333.264969
20,31,333.476846
42,9,333.536811
48,3,333.555802
39,12,333.638753
47,4,333.665738
50,1,333.674733
30,21,333.81765
50,1,333.824646
24,27,334.006541
50,1,334.013537
50,1,334.021531
47,4,334.046517
47,4,334.074503
36,15,334.171447
44,7,334.216422
46,5,334.2514
48,3,334.273388
46,5,334.308367
45,6,334.348346
48,3,334.370331
45,6,334.413306
49,2,334.427299
42,9,334.490262
32,19,334.612193
40,11,334.679152
50,1,334.68715
45,6,334.726127
50,1,334.734123
35,16,334.836062
49,2,334.851053
38,13,334.938004
41,10,335.007966
49,2,335.021957
46,5,335.055937
49,2,335.067928
48,3,335.088917
23,28,335.275809
44,7,335.323781
49,2,335.337773
49,2,335.349766
46,5,335.386746
43,8,335.438714
36,15,335.541658
37,14,335.630605
42,9,335.688572
44,7,335.734546
48,3,335.759531
35,16,335.868467
48,3,335.889455
48,3,335.910444
40,11,335.987399
36,15,336.098336
47,4,336.124321
47,4,336.152303
48,3,336.172292
19,32,336.382172
44,7,336.432142
45,6,336.476118
40,11,336.550076
45,6,336.589053
26,25,336.749959
48,3,336.769947
45,6,336.809924
44,7,336.855899
39,12,336.933854
44,7,336.981826
42,9,337.045789
41,10,337.108752
38,13,337.197717
48,3,337.219688
44,7,337.266661
50,1,337.274659
42,9,337.334622
17,34,337.571486
47,4,337.59947
47,4,337.624455
41,10,337.687418
47,4,337.713406
49,2,337.726399
50,1,337.732395
43,8,337.784362
47,4,337.81035
43,8,337.860319
41,10,337.925281
49,2,337.938275
43,8,337.993242
48,3,338.01323
42,9,338.075196
44,7,338.122168
48,3,338.142157
47,4,338.168142
40,11,338.241101
44,7,338.291072
32,19,338.415001
47,4,338.444984
47,4,338.475964
48,3,338.496954
47,4,338.523952
43,8,338.577907
48,3,338.598895
35,16,338.707832
34,17,338.820765
45,6,338.857745
39,12,338.935699
46,5,338.972679
42,9,339.033642
47,4,339.060627
30,21,339.191551
17,34,339.416422
44,7,339.466393
46,5,339.501373
32,19,339.624303
40,11,339.693264
47,4,339.719248
31,20,339.850173
27,24,340.005085
44,7,340.050056
29,22,340.191976
42,9,340.249942
14,37,340.496799
50,1,340.503795
39,12,340.584749
42,9,340.647712
50,1,340.654707
49,2,340.6687
48,3,340.692686
41,10,340.769642
32,19,340.906563
46,5,340.942542
32,19,341.081461
42,9,341.150424
50,1,341.158418
48,3,341.180406
40,11,341.261358
40,11,341.339313
27,24,341.523208
49,2,341.539198
47,4,341.569182
46,5,341.605161
47,4,341.635143
47,4,341.664126
39,12,341.757072
44,7,341.809043
44,7,341.862013
49,2,341.876004
49,2,341.889997
39,12,341.988939
48,3,342.011926
47,4,342.042907
9,42,342.317749
49,2,342.331742
47,4,342.357726
44,7,342.407697
50,1,342.414694
44,7,342.459668
46,5,342.495649
40,11,342.568607
34,17,342.675543
49,2,342.688535
49,2,342.703527
45,6,342.745504
45,6,342.783483
26,25,342.950385
48,3,342.969374
40,11,343.043335
42,9,343.100298
47,4,343.127284
49,2,343.141275
46,5,343.173259
48,3,343.192245
33,18,343.310179
35,16,343.418118
49,2,343.43011
35,16,343.537046
44,7,343.58402
46,5,343.617004
49,2,343.629994
50,1,343.63699
41,10,343.699952
32,19,343.821882
48,3,343.842871
44,7,343.887845
47,4,343.915829
46,5,343.952809
48,3,343.973796
35,16,344.072738
40,11,344.143698
41,10,344.207661
48,3,344.228649
48,3,344.251634
49,2,344.265628
45,6,344.306602
38,13,344.390555
49,2,344.405546
39,12,344.491497
39,12,344.57145
39,12,344.647406
47,4,344.674391
45,6,344.713369
36,15,344.812312
44,7,344.859284
33,18,344.976216
46,5,345.010211
48,3,345.029199
43,8,345.082155
50,1,345.090151
47,4,345.119135
49,2,345.131128
43,8,345.183099
35,16,345.284039
50,1,345.292037
47,4,345.317022
48,3,345.336009
46,5,345.368991
25,26,345.547889
42,9,345.605856
48,3,345.626844
35,16,345.732783
40,11,345.804739
44,7,345.847714
42,9,345.904681
41,10,345.973644
48,3,345.993632
47,4,346.020615
45,6,346.060592
38,13,346.147541
42,9,346.207507
46,5,346.240504
44,7,346.287461
38,13,346.37541
49,2,346.387406
38,13,346.470355
42,9,346.534318
46,5,346.5683
50,1,346.575297
40,11,346.644255
50,1,346.651252
37,14,346.744198
44,7,346.789172
37,14,346.879121
-4,55,347.243911
42,9,347.304877
45,6,347.343868
50,1,347.351863
29,22,347.499763
49,2,347.513755
41,10,347.594708
49,2,347.609698
48,3,347.629687
37,14,347.722634
50,1,347.730629
47,4,347.758613
41,10,347.822577
47,4,347.847562
49,2,347.860554
48,3,347.881544
49,2,347.894535
45,6,347.933514
34,17,348.046448
26,25,348.209353
50,1,348.215349
37,14,348.304298
26,25,348.473202
37,14,348.569147
43,8,348.619117
38,13,348.705067
46,5,348.740047
43,8,348.792018
50,1,348.798017
50,1,348.80501
35,16,348.910949
48,3,348.933936
50,1,348.94293
48,3,348.965917
48,3,348.986906
47,4,349.010891
43,8,349.062861
44,7,349.108835
49,2,349.123825
45,6,349.162803
20,31,349.367685
46,5,349.402665
44,7,349.44664
46,5,349.48162
41,10,349.546582
19,32,349.749467
48,3,349.769453
48,3,349.790441
29,22,349.93136
39,12,350.013314
35,16,350.121252
45,6,350.16023
44,7,350.208202
41,10,350.271166
36,15,350.368109
33,18,350.490038
17,34,350.720907
50,1,350.728916
38,13,350.810855
47,4,350.837838
36,15,350.934783
47,4,350.961766
46,5,350.997746
49,2,351.011738
50,1,351.018734
44,7,351.062708
43,8,351.113679
41,10,351.176644
48,3,351.196632
43,8,351.248601
41,10,351.319561
41,10,351.384522
44,7,351.432499
42,9,351.496473
43,8,351.552425
46,5,351.589405
44,7,351.637377
42,9,351.697342
48,3,351.717331
43,8,351.769301
32,19,351.89223
42,9,351.947198
46,5,351.980181
43,8,352.033148
47,4,352.060135
48,3,352.080124
43,8,352.132093
19,32,352.332977
46,5,352.363958
49,2,352.376951
38,13,352.4629
46,5,352.497881
43,8,352.55485
48,3,352.575836
40,11,352.646796
47,4,352.671782
38,13,352.756743
49,2,352.772722
47,4,352.800707
43,8,352.850679
42,9,352.907645
46,5,352.941637
36,15,353.042567
47,4,353.07055
45,6,353.108531
46,5,353.142512
44,7,353.201478
48,3,353.226463
50,1,353.233459
47,4,353.260445
47,4,353.286426
48,3,353.306417
48,3,353.325404
46,5,353.357385
36,15,353.456331
23,28,353.648218
50,1,353.656215
43,8,353.711182
39,12,353.791135
47,4,353.817121
37,14,353.90607
43,8,353.962036
48,3,353.983027
49,2,353.998017
48,3,354.018004
42,9,354.081968
42,9,354.140934
37,14,354.231881
46,5,354.265862
46,5,354.299842
42,9,354.35981
40,11,354.432766
40,11,354.502728
42,9,354.566688
46,5,354.601668
49,2,354.613661
42,9,354.680624
44,7,354.734592
37,14,354.832534
45,6,354.870515
34,17,354.978452
38,13,355.061403
36,15,355.155351
44,7,355.202322
49,2,355.216316
16,35,355.440185
50,1,355.449179
47,4,355.477166
49,2,355.49016
39,12,355.576107
50,1,355.582104
37,14,355.67405
46,5,355.716027
44,7,355.763
35,16,355.860946
42,9,355.919909
49,2,355.933902
40,11,356.009857
44,7,356.054833
46,5,356.087811
50,1,356.093807
44,7,356.140783
37,14,356.23373
43,8,356.285699
31,20,356.409627
35,16,356.514565
47,4,356.548546
32,19,356.675475
40,11,356.75043
47,4,356.778416
40,11,356.854369
47,4,356.881354
48,3,356.900342
48,3,356.919334
43,8,356.973301
38,13,357.068246
50,1,357.076241
42,9,357.131211
45,6,357.16919
44,7,357.213164
45,6,357.252141
44,7,357.301111
42,9,357.363076
50,1,357.370072
47,4,357.399056
45,6,357.441032
22,29,357.644916
41,10,357.708877
49,2,357.723869
49,2,357.73886
50,1,357.745857
48,3,357.765845
12,39,358.020698
47,4,358.046682
45,6,358.087658
48,3,358.109648
49,2,358.121641
35,16,358.230579
50,1,358.237574
50,1,358.244568
49,2,358.258561
48,3,358.277549
45,6,358.320524
46,5,358.357504
44,7,358.404478
43,8,358.457445
41,10,358.540398
45,6,358.582374
48,3,358.602362
42,9,358.662327
47,4,358.689312
45,6,358.731287
38,13,358.815239
46,5,358.849221
40,11,358.920179
47,4,358.949162
49,2,358.964154
45,6,359.00413
45,6,359.044108
44,7,359.091081
48,3,359.112069
46,5,359.149049
48,3,359.169038
45,6,359.208013
46,5,359.241993
41,10,359.311954
48,3,359.331944
47,4,359.357926
47,4,359.38591
41,10,359.452873
41,10,359.522831
44,7,359.577801
45,6,359.616777
40,11,359.689735
48,3,359.710723
49,2,359.723715
42,9,359.78668
48,3,359.807668
48,3,359.827655
49,2,359.842647
50,1,359.849643
49,2,359.863636
43,8,359.914607
39,12,359.99556
47,4,360.021546
44,7,360.069518
44,7,360.114492
40,11,360.18745
15,36,360.424311
17,34,360.656178
46,5,360.690158
47,4,360.716144
38,13,360.803093
46,5,360.838073
47,4,360.867056
45,6,360.909032
39,12,360.991985
47,4,361.017969
49,2,361.030963
50,1,361.037958
45,6,361.076935
32,19,361.197865
50,1,361.204861
49,2,361.218854
49,2,361.232846
39,12,361.312799
44,7,361.363771
47,4,361.391753
47,4,361.419737
48,3,361.439727
45,6,361.481703
44,7,361.530675
40,11,361.609628
45,6,361.651605
