#{"t_start": 1595250405.177114, "env_id": "NovelGridworld-v0"}
r,l,t
49,2,728.496455
35,16,728.639374
44,7,728.719326
28,23,728.939201
49,2,728.957205
50,1,728.967183
45,6,729.020155
50,1,729.029147
43,8,729.101106
39,12,729.205046
46,5,729.249027
46,5,729.296005
41,10,729.381944
42,9,729.463897
19,32,729.735741
45,6,729.799704
35,16,729.982598
43,8,730.050559
43,8,730.121518
43,8,730.192489
49,2,730.20947
49,2,730.226457
44,7,730.287424
49,2,730.305412
48,3,730.332396
44,7,730.391362
39,12,730.496302
21,30,730.750167
41,10,730.834107
46,5,730.874085
38,13,730.987019
27,24,731.223884
34,17,731.411774
42,9,731.499723
36,15,731.641642
47,4,731.67962
47,4,731.719597
44,7,731.785558
43,8,731.866512
44,7,731.937471
46,5,731.988442
41,10,732.117368
45,6,732.195323
41,10,732.294267
47,4,732.335244
46,5,732.379217
42,9,732.467166
8,43,732.938893
42,9,733.023846
47,4,733.063822
49,2,733.084811
44,7,733.148773
42,9,733.230726
17,34,733.53455
7,44,733.933321
50,1,733.942316
6,45,734.331091
-110,161,735.82623
47,4,735.860211
49,2,735.877199
48,3,735.904184
28,23,736.100071
47,4,736.13605
47,4,736.169031
45,6,736.218009
46,5,736.259979
30,21,736.436877
39,12,736.538819
49,2,736.556808
48,3,736.583793
48,3,736.610777
47,4,736.64576
48,3,736.672752
43,8,736.740702
43,8,736.811664
47,4,736.847641
48,3,736.875626
44,7,736.943586
47,4,736.978565
49,2,736.995555
42,9,737.07451
34,17,737.217427
46,5,737.261402
43,8,737.331363
48,3,737.361344
50,1,737.370339
48,3,737.396324
36,15,737.519253
36,15,737.648179
46,5,737.691157
41,10,737.775107
49,2,737.795095
46,5,737.836073
31,20,738.01097
39,12,738.110928
46,5,738.153898
48,3,738.178873
43,8,738.245836
48,3,738.27182
38,13,738.39375
50,1,738.402744
50,1,738.411741
37,14,738.535667
50,1,738.546663
47,4,738.58364
49,2,738.601629
46,5,738.645605
46,5,738.689579
44,7,738.748544
49,2,738.766535
38,13,738.877471
49,2,738.89546
44,7,738.960425
47,4,738.996403
49,2,739.013394
41,10,739.098343
41,10,739.184295
47,4,739.221272
50,1,739.229268
46,5,739.270244
42,9,739.350198
47,4,739.383179
48,3,739.409165
50,1,739.418159
46,5,739.463134
50,1,739.472128
2,49,739.890886
29,22,740.081776
38,13,740.194712
39,12,740.29965
43,8,740.372611
49,2,740.3896
48,3,740.417584
37,14,740.539512
46,5,740.584487
43,8,740.651448
44,7,740.710413
45,6,740.761384
46,5,740.801361
44,7,740.863326
50,1,740.872321
41,10,740.96127
49,2,740.980258
38,13,741.095192
46,5,741.140167
33,18,741.295077
46,5,741.340051
39,12,741.444991
43,8,741.514952
38,13,741.622888
48,3,741.650872
45,6,741.700843
43,8,741.772802
23,28,742.024657
49,2,742.044646
46,5,742.089619
41,10,742.176569
48,3,742.202554
37,14,742.3225
35,16,742.464418
49,2,742.485407
35,16,742.657292
49,2,742.67828
39,12,742.78222
40,11,742.876165
39,12,742.983104
47,4,743.018086
45,6,743.071064
45,6,743.122039
44,7,743.180989
35,16,743.317926
34,17,743.467836
43,8,743.536784
37,14,743.66671
47,4,743.706687
46,5,743.76266
38,13,743.914567
47,4,743.957543
50,1,743.970535
34,17,744.140436
47,4,744.173417
50,1,744.182412
45,6,744.231384
38,13,744.343319
46,5,744.391293
35,16,744.572188
49,2,744.597178
35,16,744.757081
48,3,744.782066
49,2,744.799057
38,13,744.905996
48,3,744.938977
47,4,744.977953
47,4,745.015932
50,1,745.024927
47,4,745.058907
42,9,745.13986
41,10,745.225811
47,4,745.261791
31,20,745.441686
45,6,745.496655
49,2,745.514645
46,5,745.556621
47,4,745.594599
47,4,745.629579
43,8,745.69854
47,4,745.73452
48,3,745.763503
46,5,745.805478
33,18,745.957389
44,7,746.024352
46,5,746.069325
43,8,746.144285
47,4,746.18427
49,2,746.206264
44,7,746.273208
39,12,746.379147
42,9,746.466112
34,17,746.622006
49,2,746.640995
48,3,746.668982
36,15,746.801903
41,10,746.890851
43,8,746.961812
43,8,747.031771
43,8,747.107742
47,4,747.143706
48,3,747.168692
44,7,747.226658
50,1,747.236653
45,6,747.301614
48,3,747.335594
46,5,747.399559
49,2,747.426548
50,1,747.439535
41,10,747.546473
43,8,747.615433
35,16,747.769361
41,10,747.874284
43,8,747.949241
44,7,748.015203
47,4,748.050182
46,5,748.094159
44,7,748.16012
42,9,748.244071
48,3,748.269057
42,9,748.348011
39,12,748.457948
50,1,748.467942
36,15,748.59187
45,6,748.643842
46,5,748.682818
49,2,748.699809
44,7,748.76577
47,4,748.80275
49,2,748.820741
50,1,748.829733
47,4,748.864715
50,1,748.873708
46,5,748.916682
45,6,748.969653
50,1,748.981646
44,7,749.039613
49,2,749.056603
44,7,749.114569
50,1,749.124563
45,6,749.174535
-4,55,749.677245
7,44,750.101
37,14,750.228927
46,5,750.272901
43,8,750.341861
50,1,750.353857
-24,75,751.016474
20,31,751.357276
50,1,751.367271
50,1,751.378265
49,2,751.396254
48,3,751.426237
35,16,751.571153
29,22,751.784031
48,3,751.82501
32,19,752.074863
48,3,752.106846
40,11,752.20179
50,1,752.211783
-1,52,752.706498
-33,84,753.518033
48,3,753.550012
48,3,753.576997
0,51,754.057719
49,2,754.075709
38,13,754.211632
10,41,754.594412
36,15,754.767312
46,5,754.809286
-33,84,755.591839
49,2,755.61882
34,17,755.76174
23,28,755.993603
40,11,756.08855
-11,62,756.648226
25,26,756.916073
49,2,756.936061
47,4,756.97404
46,5,757.015016
39,12,757.116959
49,2,757.134957
49,2,757.152936
42,9,757.227908
-79,130,758.420205
34,17,758.56912
49,2,758.588119
44,7,758.651072
50,1,758.660082
48,3,758.686051
22,29,758.976884
45,6,759.026855
45,6,759.079825
45,6,759.129795
49,2,759.146787
33,18,759.298701
44,7,759.359663
36,15,759.489588
40,11,759.580536
48,3,759.609519
32,19,759.793414
42,9,759.879363
47,4,759.913345
44,7,759.980307
44,7,760.042269
42,9,760.117226
49,2,760.135217
43,8,760.204176
44,7,760.26714
34,17,760.45903
50,1,760.471024
45,6,760.534986
49,2,760.558974
48,3,760.589955
44,7,760.652919
47,4,760.687909
46,5,760.730875
44,7,760.792853
47,4,760.826828
45,6,760.881797
48,3,760.907782
43,8,760.979729
47,4,761.014712
40,11,761.110654
47,4,761.144636
41,10,761.232583
44,7,761.29055
38,13,761.417478
43,8,761.522417
39,12,761.656339
32,19,761.835236
46,5,761.889206
45,6,761.94917
42,9,762.037121
42,9,762.127069
46,5,762.178039
42,9,762.264988
19,32,762.631777
50,1,762.641772
39,12,762.755707
40,11,762.87164
41,10,763.002564
46,5,763.050536
47,4,763.084516
42,9,763.165472
50,1,763.173465
43,8,763.241426
41,10,763.327377
47,4,763.364355
48,3,763.38934
49,2,763.40733
37,14,763.531259
46,5,763.575233
43,8,763.660184
50,1,763.67118
49,2,763.696164
33,18,763.867065
50,1,763.87606
50,1,763.885055
47,4,763.918036
29,22,764.109925
43,8,764.179885
45,6,764.246846
46,5,764.308811
47,4,764.351786
37,14,764.476713
41,10,764.559666
34,17,764.709579
46,5,764.752554
39,12,764.857494
34,17,765.002411
33,18,765.157321
47,4,765.192301
42,9,765.269257
42,9,765.346215
1,50,765.814943
44,7,765.874908
49,2,765.892897
49,2,765.909887
30,21,766.106774
44,7,766.170737
-22,73,766.803373
49,2,766.821362
49,2,766.839352
44,7,766.903326
50,1,766.91231
40,11,767.012252
41,10,767.1012
41,10,767.186151
37,14,767.310081
42,9,767.386037
48,3,767.412024
43,8,767.482981
34,17,767.631894
44,7,767.69287
49,2,767.709849
49,2,767.728851
48,3,767.757822
43,8,767.829781
47,4,767.86576
39,12,767.9677
48,3,767.994688
41,10,768.082649
45,6,768.131609
44,7,768.189575
-15,66,768.776235
50,1,768.78523
47,4,768.817214
48,3,768.842197
43,8,768.911159
49,2,768.929147
49,2,768.946137
48,3,768.972122
41,10,769.06307
46,5,769.107046
48,3,769.13203
48,3,769.159014
43,8,769.226991
45,6,769.281944
45,6,769.330917
42,9,769.405873
45,6,769.458842
45,6,769.510813
45,6,769.561783
48,3,769.586768
48,3,769.613753
50,1,769.624746
-61,112,770.689133
49,2,770.710122
47,4,770.749099
41,10,770.851038
43,8,770.930994
49,2,770.95298
49,2,770.973969
49,2,770.994956
49,2,771.014944
44,7,771.090902
44,7,771.23457
44,7,771.381119
50,1,771.399109
39,12,771.57301
44,7,771.671952
47,4,771.721923
48,3,771.7599
37,14,771.902819
46,5,771.95279
46,5,772.000762
34,17,772.187662
46,5,772.252616
50,1,772.26461
50,1,772.283599
47,4,772.332571
48,3,772.365551
46,5,772.430514
48,3,772.467492
33,18,772.682369
49,2,772.702358
46,5,772.757327
48,3,772.795303
45,6,772.87226
44,7,772.952213
50,1,772.965207
37,14,773.165091
47,4,773.213063
37,14,773.39296
46,5,773.433935
49,2,773.453924
48,3,773.479908
25,26,773.713773
41,10,773.802723
42,9,773.87568
50,1,773.884675
43,8,773.949638
48,3,773.976622
42,9,774.055577
47,4,774.090557
38,13,774.201492
38,13,774.322424
49,2,774.34441
37,14,774.485331
41,10,774.580276
45,6,774.630245
49,2,774.647235
35,16,774.785156
39,12,774.893094
48,3,774.919081
45,6,774.97105
49,2,774.989038
42,9,775.066994
37,14,775.192921
48,3,775.220905
48,3,775.24789
42,9,775.326844
50,1,775.334839
46,5,775.377815
40,11,775.470761
44,7,775.530726
48,3,775.557711
23,28,775.801571
28,23,775.99546
35,16,776.142374
42,9,776.224327
49,2,776.243317
47,4,776.276297
48,3,776.303282
43,8,776.371241
48,3,776.399237
43,8,776.465203
42,9,776.540148
46,5,776.582121
50,1,776.591116
45,6,776.643085
49,2,776.660076
9,42,777.019868
46,5,777.065842
47,4,777.104819
44,7,777.164785
34,17,777.309701
47,4,777.342682
49,2,777.358672
46,5,777.39965
49,2,777.41664
47,4,777.45162
47,4,777.487599
48,3,777.513585
45,6,777.569551
49,2,777.586542
46,5,777.628517
-22,73,778.311124
50,1,778.322124
42,9,778.401072
47,4,778.436053
49,2,778.45604
49,2,778.476028
49,2,778.493019
45,6,778.542991
45,6,778.595959
1,50,779.03072
49,2,779.047698
40,11,779.160635
50,1,779.171631
48,3,779.20661
48,3,779.23959
50,1,779.250583
42,9,779.342529
42,9,779.420486
49,2,779.439489
48,3,779.466457
45,6,779.51843
-64,115,780.574819
43,8,780.654778
47,4,780.695749
47,4,780.734726
44,7,780.795692
42,9,780.869651
50,1,780.878659
31,20,781.064538
-24,75,781.73615
49,2,781.760135
42,9,781.854086
29,22,782.057964
44,7,782.123927
37,14,782.251854
48,3,782.276837
48,3,782.303823
48,3,782.329807
45,6,782.383776
48,3,782.409761
50,1,782.419755
48,3,782.444743
44,7,782.501707
44,7,782.557675
40,11,782.65562
46,5,782.697596
45,6,782.747566
46,5,782.79154
48,3,782.818526
39,12,782.919466
48,3,782.945452
48,3,782.972452
47,4,783.009415
45,6,783.059386
44,7,783.126361
39,12,783.22729
49,2,783.245279
45,6,783.295262
45,6,783.345223
43,8,783.431173
41,10,783.534114
41,10,783.635055
43,8,783.701016
39,12,783.802958
35,16,783.939879
48,3,783.966864
50,1,783.976859
48,3,784.004841
32,19,784.16475
46,5,784.211722
42,9,784.290677
49,2,784.307667
42,9,784.385622
47,4,784.419602
11,40,784.763405
46,5,784.80638
48,3,784.831366
40,11,784.923312
34,17,785.071227
46,5,785.1182
48,3,785.148183
42,9,785.225142
43,8,785.293099
47,4,785.33008
49,2,785.347067
35,16,785.48299
44,7,785.544953
50,1,785.553949
40,11,785.649893
48,3,785.67388
49,2,785.694883
49,2,785.711859
49,2,785.731845
47,4,785.770839
47,4,785.808804
49,2,785.828806
37,14,785.983701
43,8,786.065655
37,14,786.196578
49,2,786.216578
45,6,786.272545
40,11,786.36648
49,2,786.38347
49,2,786.40146
46,5,786.444435
47,4,786.480414
50,1,786.489409
46,5,786.534384
39,12,786.634325
37,14,786.754256
20,31,787.012124
47,4,787.047088
45,6,787.103056
45,6,787.16502
41,10,787.270959
38,13,787.394888
43,8,787.462849
40,11,787.557793
48,3,787.58178
47,4,787.617758
42,9,787.695713
18,33,787.984547
40,11,788.082491
49,2,788.103495
34,17,788.268384
36,15,788.416299
37,14,788.533231
25,26,788.768096
48,3,788.802077
42,9,788.895022
42,9,788.982971
44,7,789.044936
42,9,789.121892
25,26,789.341764
30,21,789.566635
44,7,789.630599
33,18,789.787508
47,4,789.821488
41,10,789.90744
44,7,789.966407
49,2,789.984394
50,1,789.994389
47,4,790.030371
48,3,790.058352
50,1,790.067348
50,1,790.076341
48,3,790.101327
45,6,790.167289
47,4,790.212262
42,9,790.309208
46,5,790.363177
43,8,790.433136
38,13,790.544072
48,3,790.569058
44,7,790.630022
45,6,790.681992
36,15,790.815915
41,10,790.901867
32,19,791.075765
44,7,791.151722
47,4,791.197695
45,6,791.261658
49,2,791.282646
35,16,791.454554
49,2,791.476535
36,15,791.627448
48,3,791.65743
50,1,791.667424
46,5,791.716398
-15,66,792.395007
47,4,792.434982
49,2,792.456971
7,44,792.913707
39,12,793.039633
50,1,793.048628
48,3,793.073616
42,9,793.15057
-22,73,793.787202
46,5,793.838182
44,7,793.909132
35,16,794.05305
45,6,794.104021
-166,217,796.004925
41,10,796.086877
35,16,796.220799
44,7,796.280766
45,6,796.332737
43,8,796.401697
45,6,796.454665
39,12,796.561604
48,3,796.58959
50,1,796.598597
49,2,796.617571
46,5,796.661547
48,3,796.688532
47,4,796.72251
43,8,796.79547
39,12,796.898409
36,15,797.027334
48,3,797.057319
45,6,797.111286
38,13,797.22722
47,4,797.264198
43,8,797.335159
48,3,797.362142
36,15,797.514054
39,12,797.629987
50,1,797.637982
45,6,797.692952
48,3,797.719935
50,1,797.729929
43,8,797.79889
44,7,797.859855
46,5,797.90183
47,4,797.934811
47,4,797.967793
43,8,798.036752
49,2,798.053742
47,4,798.087723
49,2,798.104713
36,15,798.233639
49,2,798.251629
45,6,798.307597
44,7,798.366562
45,6,798.420532
29,22,798.608439
48,3,798.635407
43,8,798.708365
49,2,798.726355
44,7,798.792316
47,4,798.825299
49,2,798.843288
46,5,798.886262
48,3,798.911249
34,17,799.053166
39,12,799.163104
36,15,799.296026
38,13,799.403965
9,42,799.768754
46,5,799.811731
20,31,800.07058
46,5,800.113555
48,3,800.13954
49,2,800.160528
43,8,800.232487
46,5,800.276461
47,4,800.310442
38,13,800.42038
43,8,800.490337
36,15,800.619264
43,8,800.687225
38,13,800.803158
48,3,800.829143
11,40,801.174945
36,15,801.30388
50,1,801.313864
48,3,801.341849
45,6,801.392819
30,21,801.565718
50,1,801.574713
37,14,801.691646
47,4,801.725626
47,4,801.762605
48,3,801.78859
45,6,801.83956
40,11,801.932506
45,6,801.982479
46,5,802.023455
42,9,802.101411
45,6,802.155379
42,9,802.230335
38,13,802.338272
42,9,802.416229
35,16,802.563143
41,10,802.652092
43,8,802.721052
48,3,802.749036
41,10,802.845981
43,8,802.913942
34,17,803.069867
50,1,803.079856
50,1,803.089839
44,7,803.152804
50,1,803.162799
41,10,803.245749
50,1,803.254745
48,3,803.27973
48,3,803.306714
41,10,803.39368
50,1,803.402659
48,3,803.442654
43,8,803.522591
41,10,803.628607
48,3,803.667584
48,3,803.697567
43,8,803.788515
49,2,803.810502
42,9,803.888457
47,4,803.924435
40,11,804.019383
38,13,804.170298
43,8,804.24625
45,6,804.297221
48,3,804.323206
43,8,804.394165
45,6,804.447134
46,5,804.494108
49,2,804.513096
41,10,804.601045
49,2,804.619051
47,4,804.665009
47,4,804.705985
44,7,804.777944
47,4,804.823917
46,5,804.872889
49,2,804.889879
49,2,804.906869
41,10,804.99182
50,1,805.000815
40,11,805.104755
44,7,805.177714
45,6,805.246676
45,6,805.302641
40,11,805.402583
41,10,805.49553
44,7,805.563491
44,7,805.624456
43,8,805.694418
49,2,805.712407
48,3,805.73939
44,7,805.818344
49,2,805.850339
34,17,806.010233
46,5,806.05121
41,10,806.137162
46,5,806.182135
42,9,806.268088
38,13,806.389015
42,9,806.471968
30,21,806.655863
47,4,806.687842
48,3,806.713828
46,5,806.75482
49,2,806.771795
42,9,806.857745
49,2,806.875734
36,15,807.000663
50,1,807.009657
47,4,807.042639
46,5,807.086614
45,6,807.14458
41,10,807.227531
37,14,807.353459
46,5,807.396434
49,2,807.413425
38,13,807.525359
50,1,807.534355
49,2,807.552346
48,3,807.579328
43,8,807.648289
44,7,807.709254
45,6,807.767221
44,7,807.833184
37,14,807.955112
36,15,808.084038
45,6,808.13301
48,3,808.161009
50,1,808.170004
46,5,808.210966
35,16,808.344888
48,3,808.373873
38,13,808.487807
43,8,808.557765
48,3,808.58376
16,35,808.885576
44,7,808.943543
44,7,809.001509
39,12,809.099453
50,1,809.109447
46,5,809.152424
46,5,809.1944
50,1,809.203394
43,8,809.268354
46,5,809.311331
-36,87,810.048916
-8,59,810.584597
44,7,810.644562
43,8,810.714533
47,4,810.750502
47,4,810.788482
39,12,810.897416
14,37,811.290189
44,7,811.347156
50,1,811.356152
43,8,811.421114
29,22,811.60201
50,1,811.611006
45,6,811.660978
44,7,811.725941
44,7,811.794899
49,2,811.821883
41,10,811.926823
50,1,811.939815
39,12,812.059747
48,3,812.084732
47,4,812.118712
43,8,812.19167
50,1,812.201664
45,6,812.251635
31,20,812.426534
47,4,812.459517
45,6,812.511486
22,29,812.78033
-11,62,813.346005
42,9,813.417964
38,13,813.535894
44,7,813.605855
46,5,813.657825
44,7,813.730783
36,15,813.882696
48,3,813.909679
49,2,813.92667
46,5,813.968646
45,6,814.019616
41,10,814.108565
47,4,814.144545
48,3,814.174526
41,10,814.260488
35,16,814.409391
49,2,814.430379
43,8,814.518332
37,14,814.662246
48,3,814.688231
48,3,814.713217
43,8,814.781177
50,1,814.792171
49,2,814.81216
47,4,814.846141
46,5,814.891114
49,2,814.909103
33,18,815.071012
37,14,815.214934
49,2,815.237914
40,11,815.353847
36,15,815.483774
48,3,815.511757
47,4,815.544736
44,7,815.603703
49,2,815.622692
44,7,815.683661
42,9,815.760628
41,10,815.856573
47,4,815.897534
28,23,816.111412
46,5,816.156385
49,2,816.176373
44,7,816.240336
37,14,816.361268
35,16,816.501186
46,5,816.545161
46,5,816.587136
28,23,816.784024
45,6,816.836992
46,5,816.880968
46,5,816.922942
37,14,817.043874
48,3,817.070858
34,17,817.217772
33,18,817.370684
47,4,817.405665
44,7,817.467628
47,4,817.501609
40,11,817.596554
44,7,817.656522
48,3,817.68352
39,12,817.787444
45,6,817.847413
45,6,817.90138
38,13,818.010316
41,10,818.098267
28,23,818.294167
39,12,818.396093
50,1,818.40509
44,7,818.464055
47,4,818.499036
45,6,818.550004
45,6,818.600975
40,11,818.693921
39,12,818.811853
32,19,818.971761
48,3,818.996747
48,3,819.022733
49,2,819.040722
47,4,819.077701
48,3,819.103685
40,11,819.19963
49,2,819.219619
50,1,819.228615
31,20,819.403512
45,6,819.454484
46,5,819.500458
38,13,819.607395
44,7,819.666361
40,11,819.762306
40,11,819.863247
45,6,819.916218
39,12,820.060134
49,2,820.08712
47,4,820.135095
48,3,820.169072
39,12,820.299995
43,8,820.399939
33,18,820.58883
49,2,820.60682
47,4,820.644797
42,9,820.737744
36,15,820.913643
38,13,821.089545
50,1,821.117525
50,1,821.133516
48,3,821.171494
36,15,821.371378
46,5,821.431344
39,12,821.603247
32,19,821.916064
42,9,822.121947
38,13,822.297844
49,2,822.319832
39,12,822.467747
48,3,822.507724
40,11,822.636651
44,7,822.718602
44,7,822.801554
40,11,822.923483
48,3,822.960462
48,3,822.993443
48,3,823.025425
47,4,823.065404
34,17,823.248297
49,2,823.268286
36,15,823.432191
39,12,823.538129
44,7,823.600094
49,2,823.616084
45,6,823.665056
48,3,823.692042
49,2,823.71103
32,19,823.883929
45,6,823.931903
47,4,823.964883
47,4,823.998864
43,8,824.065825
43,8,824.131798
46,5,824.175762
44,7,824.236735
48,3,824.261712
45,6,824.309686
44,7,824.36865
44,7,824.430615
43,8,824.501574
49,2,824.517567
48,3,824.54355
37,14,824.668477
50,1,824.678472
48,3,824.709454
36,15,824.861368
44,7,824.928328
-11,62,825.477012
47,4,825.512992
23,28,825.752864
45,6,825.805824
47,4,825.8438
49,2,825.865788
43,8,825.936749
47,4,825.973726
48,3,826.004707
47,4,826.043685
44,7,826.107648
50,1,826.117643
46,5,826.161617
49,2,826.179606
47,4,826.220582
49,2,826.242572
44,7,826.301536
29,22,826.48543
44,7,826.545395
50,1,826.55539
47,4,826.59137
50,1,826.600364
46,5,826.648337
47,4,826.686315
48,3,826.7133
44,7,826.784258
43,8,826.857216
48,3,826.8842
46,5,826.926177
39,12,827.028117
34,17,827.177034
46,5,827.224007
25,26,827.460867
39,12,827.569806
40,11,827.667749
42,9,827.791678
49,2,827.814666
45,6,827.894618
45,6,827.981571
49,2,828.014551
49,2,828.037536
49,2,828.059524
36,15,828.277397
48,3,828.318384
43,8,828.443304
44,7,828.537248
30,21,828.82808
49,2,828.86306
48,3,828.897042
35,16,829.095926
48,3,829.131904
30,21,829.386758
50,1,829.399751
49,2,829.41874
42,9,829.510686
45,6,829.57465
50,1,829.586643
49,2,829.609631
44,7,829.687585
44,7,829.769537
43,8,829.854488
44,7,829.925447
41,10,830.038382
45,6,830.123333
40,11,830.291237
48,3,830.322218
43,8,830.390179
50,1,830.401173
47,4,830.439162
50,1,830.448148
48,3,830.473132
47,4,830.51011
49,2,830.5291
45,6,830.595063
35,16,830.788949
49,2,830.81294
45,6,830.890891
19,32,831.174726
50,1,831.186721
47,4,831.227698
47,4,831.268673
44,7,831.331637
46,5,831.374613
50,1,831.383607
49,2,831.399597
49,2,831.416588
34,17,831.562503
50,1,831.5715
39,12,831.679436
48,3,831.706423
39,12,831.822355
41,10,831.915302
41,10,831.998254
48,3,832.023237
48,3,832.051222
49,2,832.07121
47,4,832.10619
50,1,832.118192
36,15,832.294081
44,7,832.352048
32,19,832.515954
18,33,832.804786
47,4,832.838768
46,5,832.884742
44,7,832.949704
48,3,832.975688
19,32,833.305498
47,4,833.357469
-10,61,833.917164
50,1,833.926157
50,1,833.93715
42,9,834.01409
50,1,834.023088
-20,71,834.629735
46,5,834.672712
44,7,834.732678
46,5,834.776651
37,14,834.917572
45,6,834.985531
34,17,835.171423
31,20,835.34932
1,50,835.833046
42,9,835.941978
29,22,836.174845
50,1,836.188837
46,5,836.252801
33,18,836.434695
48,3,836.46068
36,15,836.586608
47,4,836.627584
44,7,836.686549
31,20,836.873442
47,4,836.917417
15,36,837.339174
49,2,837.359162
47,4,837.408134
45,6,837.4691
48,3,837.50308
50,1,837.513073
47,4,837.558047
45,6,837.62301
46,5,837.679977
40,11,837.786915
42,9,837.863872
46,5,837.905847
47,4,837.942825
29,22,838.136714
46,5,838.182687
42,9,838.267638
47,4,838.303617
45,6,838.369579
30,21,838.545478
45,6,838.602446
45,6,838.659413
50,1,838.667407
40,11,838.764352
44,7,838.823318
38,13,838.935256
47,4,838.979228
47,4,839.014209
50,1,839.023204
43,8,839.095177
40,11,839.191106
41,10,839.279058
45,6,839.333026
46,5,839.374001
36,15,839.500927
47,4,839.534908
49,2,839.554896
37,14,839.699813
47,4,839.747785
49,2,839.772771
32,19,839.966659
42,9,840.041615
41,10,840.124569
46,5,840.175538
44,7,840.237503
50,1,840.246498
38,13,840.363431
45,6,840.4164
37,14,840.564314
48,3,840.602293
50,1,840.614287
46,5,840.672252
50,1,840.684249
47,4,840.725222
47,4,840.772195
46,5,840.824165
41,10,840.911115
50,1,840.92011
50,1,840.929104
50,1,840.9381
37,14,841.070024
50,1,841.081018
45,6,841.131987
49,2,841.148978
43,8,841.215938
47,4,841.255916
48,3,841.285899
41,10,841.371849
37,14,841.494778
49,2,841.514766
42,9,841.593723
32,19,841.760624
49,2,841.778626
49,2,841.795606
36,15,841.924531
44,7,841.987494
45,6,842.038464
47,4,842.071447
38,13,842.181383
33,18,842.340292
42,9,842.419246
47,4,842.455224
38,13,842.566159
27,24,842.764061
45,6,842.818015
38,13,842.921957
50,1,842.932965
44,7,842.993914
47,4,843.043889
48,3,843.081863
44,7,843.166817
41,10,843.288744
45,6,843.349709
40,11,843.443654
47,4,843.478636
44,7,843.535601
41,10,843.630547
45,6,843.677521
48,3,843.703505
46,5,843.74648
47,4,843.782461
49,2,843.80145
44,7,843.863414
41,10,843.953363
44,7,844.016325
44,7,844.07729
45,6,844.138255
35,16,844.333142
38,13,844.460068
39,12,844.56201
43,8,844.633968
45,6,844.693949
45,6,844.747903
48,3,844.775887
45,6,844.826859
47,4,844.862837
47,4,844.899826
44,7,844.96178
37,14,845.085708
48,3,845.112693
47,4,845.152668
50,1,845.161664
45,6,845.216632
42,9,845.332571
50,1,845.343563
42,9,845.451498
49,2,845.469487
46,5,845.513461
36,15,845.644386
42,9,845.727346
26,25,845.956208
44,7,846.016172
45,6,846.072139
50,1,846.086131
50,1,846.101124
40,11,846.239043
49,2,846.267026
44,7,846.353977
30,21,846.537883
50,1,846.545866
43,8,846.621823
48,3,846.649806
49,2,846.668796
44,7,846.73076
42,9,846.838697
43,8,846.935642
45,6,847.006602
49,2,847.029588
48,3,847.064569
50,1,847.074562
50,1,847.083559
50,1,847.092551
43,8,847.159513
47,4,847.193494
48,3,847.219479
49,2,847.237468
43,8,847.316425
46,5,847.366394
39,12,847.501315
37,14,847.66622
48,3,847.692205
46,5,847.73618
48,3,847.766178
49,2,847.786154
45,6,847.852116
47,4,847.909085
46,5,847.974043
49,2,848.002027
48,3,848.038006
47,4,848.084979
45,6,848.150941
36,15,848.279866
47,4,848.318844
47,4,848.354823
48,3,848.389803
41,10,848.526729
41,10,848.640659
40,11,848.760591
50,1,848.770584
48,3,848.802566
41,10,848.885518
49,2,848.905507
39,12,849.017441
45,6,849.068412
44,7,849.129377
44,7,849.190344
39,12,849.296281
45,6,849.349251
50,1,849.357248
40,11,849.455189
49,2,849.474194
48,3,849.501163
48,3,849.532144
33,18,849.691054
45,6,849.744024
50,1,849.753017
42,9,849.827975
47,4,849.861955
45,6,849.916923
49,2,849.935913
49,2,849.954901
38,13,850.086826
43,8,850.157784
39,12,850.257726
48,3,850.286712
50,1,850.297704
50,1,850.306698
48,3,850.332684
44,7,850.395649
44,7,850.45961
43,8,850.53058
48,3,850.556565
47,4,850.590535
43,8,850.658495
44,7,850.718461
47,4,850.75544
38,13,850.869376
47,4,850.907352
43,8,850.981313
38,13,851.10124
47,4,851.13622
48,3,851.161206
50,1,851.1702
45,6,851.222186
49,2,851.24016
43,8,851.31312
42,9,851.421057
30,21,851.681906
45,6,851.739873
47,4,851.782848
48,3,851.81583
32,19,852.094669
31,20,852.330532
48,3,852.372508
47,4,852.429479
50,1,852.441468
42,9,852.59838
46,5,852.667345
36,15,852.817252
50,1,852.829244
38,13,852.981157
49,2,853.011141
43,8,853.119078
40,11,853.248003
49,2,853.268991
50,1,853.277986
31,20,853.458882
50,1,853.469874
45,6,853.522845
45,6,853.58181
39,12,853.692746
28,23,853.889635
48,3,853.914618
50,1,853.923629
35,16,854.061534
50,1,854.071528
48,3,854.10351
41,10,854.190459
28,23,854.395341
48,3,854.423325
45,6,854.474295
37,14,854.591229
40,11,854.686174
48,3,854.71216
39,12,854.816099
39,12,854.928034
48,3,854.956021
44,7,855.018981
37,14,855.139911
44,7,855.202875
50,1,855.212871
46,5,855.254861
49,2,855.271836
42,9,855.354789
50,1,855.363783
47,4,855.401764
47,4,855.43774
48,3,855.463727
44,7,855.527704
45,6,855.578675
38,13,855.690595
50,1,855.700589
49,2,855.719578
46,5,855.762555
46,5,855.808527
50,1,855.818521
47,4,855.852502
43,8,855.922462
50,1,855.931456
47,4,855.969435
42,9,856.045392
38,13,856.157326
24,27,856.395199
44,7,856.455165
38,13,856.564091
